ExtendedSessionID,ResponseID,UserID,Review_gender,Review_age,Review_ageBracket,Review_income,Review_ContinuousIncome,IncomeBracketSmall,Review_education,Review_educationBracket,Review_political,Review_religious,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,gpt35turbo0125_wp_Saved,gpt4o_wp_Saved,gpt4turbo_wp_Saved,weights
-1783760328_5956579025053874.0,jJZSf6YKvndjMSPj9,5956579025053870,Woman,20,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,2,0,1,0,1,Male,Gender,Gender,Male,Female,1,1,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,10.416666666666666
-1783760328_5956579025053874.0,jJZSf6YKvndjMSPj9,5956579025053870,Woman,20,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,2,1,1,0,2,Female,Gender,Gender,Male,Female,1,1,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,10.416666666666666
-1780505033_7376042089155956.0,4HP8u575J8QdZatZd,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,1,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,9.765625
-1780505033_7376042089155956.0,4HP8u575J8QdZatZd,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,1,1,0,1,0,More,Utilitarian,Utilitarian,More,Less,0,5,2,1,Desktop,1,0,USA,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,NA,NA,3.125
-1780505033_7376042089155956.0,57javLBJw3TBKm6wN,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,11,0,1,0,1,Old,Age,Age,Young,Old,0,3,0,0,Desktop,0,1,USA,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,10.416666666666666
-1780505033_7376042089155956.0,57javLBJw3TBKm6wN,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,11,1,1,0,2,Young,Age,Age,Young,Old,0,3,0,1,Desktop,0,0,USA,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,10.416666666666666
-1780505033_7376042089155956.0,7GCPKknHThqAnc6GF,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,10,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,1,0,USA,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,4.340277777777778
-1780505033_7376042089155956.0,7GCPKknHThqAnc6GF,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,10,1,1,0,0,Less,Utilitarian,Utilitarian,More,Less,1,3,2,0,Desktop,1,1,USA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,NA,NA,4.340277777777778
-1780505033_7376042089155956.0,FCC2iCBsuadYtFDP6,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,4,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,NA,NA,4.340277777777778
-1780505033_7376042089155956.0,FCC2iCBsuadYtFDP6,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,4,1,1,0,0,Hoomans,Species,Species,Hoomans,Pets,0,4,0,1,Desktop,1,1,USA,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,NA,NA,4.340277777777778
-1780505033_7376042089155956.0,RRti9gZoFjcHrdq3C,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,7,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,1,Desktop,0,0,USA,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,5
-1780505033_7376042089155956.0,RRti9gZoFjcHrdq3C,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,7,1,0,0,2,Fit,Fitness,Fitness,Fit,Fat,0,3,0,0,Desktop,0,1,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,15.625
-1780505033_7376042089155956.0,W3v8noc4aBcswpuHD,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,5,0,0,0,1,Rand,Random,Random,NA,NA,NA,1,1,0,Desktop,1,1,USA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,15.625
-1780505033_7376042089155956.0,W3v8noc4aBcswpuHD,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,5,1,0,1,0,Rand,Random,Random,NA,NA,NA,2,1,1,Desktop,1,0,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,3.125
-1780505033_7376042089155956.0,XjuFNNZaMnMwMexz7,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,2,0,1,0,2,Male,Gender,Gender,Male,Female,1,2,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,6.510416666666667
-1780505033_7376042089155956.0,XjuFNNZaMnMwMexz7,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,2,1,1,0,1,Female,Gender,Gender,Male,Female,1,2,0,1,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,NA,NA,6.510416666666667
-1780505033_7376042089155956.0,rqaER3eMaQHbTMkAu,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,13,0,0,0,1,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,NA,15.625
-1780505033_7376042089155956.0,rqaER3eMaQHbTMkAu,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,13,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,2,0,1,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,3.125
-1780505033_7376042089155956.0,ysTk8cAWDQSQXkyfs,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,3,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,1,0,USA,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,6.510416666666667
-1780505033_7376042089155956.0,ysTk8cAWDQSQXkyfs,7376042089155960,Man,55,55-64,35000,42500,"$25,001-
$50,000",high,High school,100,0,3,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,1,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,NA,NA,3.125
-1779067483_4652301635596845.0,4E6pCnRWc4xtnTzDb,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,5,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,2,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5
-1779067483_4652301635596845.0,4E6pCnRWc4xtnTzDb,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,5,1,0,0,2,Pets,Species,Species,Hoomans,Pets,1,2,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,15.625
-1779067483_4652301635596845.0,6dkWT6iadyGKXfm95,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,7,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,10.416666666666666
-1779067483_4652301635596845.0,6dkWT6iadyGKXfm95,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,7,1,1,0,2,More,Utilitarian,Utilitarian,More,Less,0,5,4,1,Desktop,0,0,USA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,NA,NA,10.416666666666666
-1779067483_4652301635596845.0,7t7BFKpv8MxY8uWJ5,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,3,0,0,0,2,Male,Gender,Gender,Male,Female,1,2,0,0,Desktop,1,0,USA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,9.765625
-1779067483_4652301635596845.0,7t7BFKpv8MxY8uWJ5,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,3,1,0,1,0,Female,Gender,Gender,Male,Female,1,2,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,3.125
-1779067483_4652301635596845.0,8b8MszKz4fj8ZtmBr,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,1,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,0,Desktop,1,1,USA,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,NA,NA,9.765625
-1779067483_4652301635596845.0,8b8MszKz4fj8ZtmBr,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,1,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1,3,2,1,Desktop,1,0,USA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,3.125
-1779067483_4652301635596845.0,REYYG5y2wBix29Fnx,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,9,0,0,0,0,Male,Gender,Gender,Male,Female,1,3,0,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,NA,NA,6.510416666666667
-1779067483_4652301635596845.0,REYYG5y2wBix29Fnx,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,9,1,0,1,0,Female,Gender,Gender,Male,Female,1,3,0,1,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,NA,NA,3.125
-1779067483_4652301635596845.0,XRAqLwPbLL8YJkBnq,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,13,0,0,0,0,Rand,Random,Random,NA,NA,NA,1,0,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,6.510416666666667
-1779067483_4652301635596845.0,XRAqLwPbLL8YJkBnq,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,13,1,0,1,0,Rand,Random,Random,NA,NA,NA,1,0,1,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,3.125
-1779067483_4652301635596845.0,Y2qagPNKgXtWDpEPj,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,8,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,5,0,0,Desktop,1,1,USA,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,NA,NA,9.765625
-1779067483_4652301635596845.0,Y2qagPNKgXtWDpEPj,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,8,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,NA,NA,3.125
-1779067483_4652301635596845.0,j964qrn2RLi2ZzmEr,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,2,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,4,0,1,Desktop,1,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,NA,NA,5
-1779067483_4652301635596845.0,j964qrn2RLi2ZzmEr,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,2,1,0,0,0,Fat,Fitness,Fitness,Fit,Fat,1,4,0,0,Desktop,1,0,USA,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,NA,NA,10.416666666666666
-1779067483_4652301635596845.0,r6qZ2ToxX8jB68o8R,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,12,0,1,0,2,Young,Age,Age,Young,Old,1,3,0,0,Desktop,0,1,USA,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,6.510416666666667
-1779067483_4652301635596845.0,r6qZ2ToxX8jB68o8R,4652301635596850,Man,67,65-74,80000,90000,"$50,001-
$100,000",high,High school,72,8,12,1,1,0,1,Old,Age,Age,Young,Old,1,3,0,1,Desktop,0,0,USA,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.510416666666667
-1778569183_6657166884125889.0,3axb8EmmvTKCkNNE3,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,13,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,4.340277777777778
-1778569183_6657166884125889.0,3axb8EmmvTKCkNNE3,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,13,1,1,0,0,Pets,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,4.340277777777778
-1778569183_6657166884125889.0,6F2Wn9ur742pi4tJ9,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,12,0,1,0,1,Young,Age,Age,Young,Old,1,5,0,1,Desktop,0,0,USA,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,10.416666666666666
-1778569183_6657166884125889.0,6F2Wn9ur742pi4tJ9,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,12,1,1,0,2,Old,Age,Age,Young,Old,1,5,0,0,Desktop,0,1,USA,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,10.416666666666666
-1778569183_6657166884125889.0,D4imdbHhrNY7h2SH8,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,4,0,0,0,0,Low,Social Status,Social Status,High,Low,0,1,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,6.510416666666667
-1778569183_6657166884125889.0,D4imdbHhrNY7h2SH8,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,4,1,0,1,0,High,Social Status,Social Status,High,Low,0,1,0,1,Desktop,1,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3.125
-1778569183_6657166884125889.0,DwzhAMcHbx2xpayHr,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,3,0,0,0,2,Rand,Random,Random,NA,NA,NA,1,1,1,Desktop,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,9.765625
-1778569183_6657166884125889.0,DwzhAMcHbx2xpayHr,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,3,1,0,1,0,Rand,Random,Random,NA,NA,NA,2,1,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA,3.125
-1778569183_6657166884125889.0,Fs9KjKKYTPH9waKDB,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,1,0,0,0,2,Female,Gender,Gender,Male,Female,0,1,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,9.765625
-1778569183_6657166884125889.0,Fs9KjKKYTPH9waKDB,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,1,1,0,1,0,Male,Gender,Gender,Male,Female,0,1,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,3.125
-1778569183_6657166884125889.0,GCK2sFZdM6rh6Cqht,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,10,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,1,1,USA,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,NA,NA,5
-1778569183_6657166884125889.0,GCK2sFZdM6rh6Cqht,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,10,1,0,0,2,Fit,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,NA,NA,15.625
-1778569183_6657166884125889.0,PDWTQTjvaGr456JbA,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,8,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,1,0,USA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,6.510416666666667
-1778569183_6657166884125889.0,PDWTQTjvaGr456JbA,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,8,1,1,0,1,More,Utilitarian,Utilitarian,More,Less,0,5,1,1,Desktop,1,1,USA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,NA,NA,6.510416666666667
-1778569183_6657166884125889.0,SixjX5P5ETT4GiXBW,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,5,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,NA,NA,9.765625
-1778569183_6657166884125889.0,SixjX5P5ETT4GiXBW,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,5,1,0,1,0,More,Utilitarian,Utilitarian,More,Less,0,5,2,1,Desktop,1,1,USA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,NA,NA,3.125
-1778569183_6657166884125889.0,ThM9umobgggaASjot,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,11,0,0,1,0,Old,Age,Age,Young,Old,0,5,0,0,Desktop,1,0,USA,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5
-1778569183_6657166884125889.0,ThM9umobgggaASjot,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,11,1,0,0,0,Young,Age,Age,Young,Old,0,5,0,1,Desktop,1,1,USA,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,10.416666666666666
-1778569183_6657166884125889.0,xJH2jRhDCLpGYkGEf,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,7,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,1,1,USA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,NA,NA,5
-1778569183_6657166884125889.0,xJH2jRhDCLpGYkGEf,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,7,1,0,0,1,Pets,Species,Species,Hoomans,Pets,1,5,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,NA,NA,24.999999999999996
-1778569183_6657166884125889.0,zcZZnqs99Z8nboPQy,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,6,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,1,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,6.510416666666667
-1778569183_6657166884125889.0,zcZZnqs99Z8nboPQy,6657166884125890,Woman,46,45-54,10000,12500,"$5,001-
$25,000",college,Some college,50,63,6,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,1,0,1,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,3.125
-1778077947_6247403401639873.0,5PDbWpAqZSDwRPkQP,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,1,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,4.340277777777778
-1778077947_6247403401639873.0,5PDbWpAqZSDwRPkQP,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,1,1,1,0,0,Hoomans,Species,Species,Hoomans,Pets,0,2,0,1,Mobile,0,0,USA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,4.340277777777778
-1778077947_6247403401639873.0,RQicdLMMbcyYuydZH,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,12,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Mobile,0,0,USA,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA,NA,10.416666666666666
-1778077947_6247403401639873.0,RQicdLMMbcyYuydZH,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,12,1,1,0,2,Fit,Fitness,Fitness,Fit,Fat,0,5,0,1,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,NA,NA,10.416666666666666
-1778077947_6247403401639873.0,W4M9MdF2XaGa49R49,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,10,0,1,0,2,Young,Age,Age,Young,Old,1,5,0,1,Mobile,0,1,USA,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.510416666666667
-1778077947_6247403401639873.0,W4M9MdF2XaGa49R49,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,10,1,1,0,1,Old,Age,Age,Young,Old,1,5,0,0,Mobile,0,0,USA,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,6.510416666666667
-1778077947_6247403401639873.0,XQGfffbAKJuL8Qdfm,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,6,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,6.510416666666667
-1778077947_6247403401639873.0,XQGfffbAKJuL8Qdfm,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,6,1,1,0,1,More,Utilitarian,Utilitarian,More,Less,0,5,4,1,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,NA,NA,6.510416666666667
-1778077947_6247403401639873.0,e2PJQMaigv6tQDrmZ,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,2,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Mobile,0,0,USA,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.340277777777778
-1778077947_6247403401639873.0,e2PJQMaigv6tQDrmZ,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,2,1,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0,4,0,1,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,NA,NA,4.340277777777778
-1778077947_6247403401639873.0,nBxECghAvZ9Kdt3ZD,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,4,0,1,0,0,Rand,Random,Random,NA,NA,NA,1,3,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,4.340277777777778
-1778077947_6247403401639873.0,nBxECghAvZ9Kdt3ZD,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,4,1,1,0,0,Rand,Random,Random,NA,NA,NA,4,3,1,Mobile,0,0,USA,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,4.340277777777778
-1778077947_6247403401639873.0,xnCeJpHd2Xj5G5wcS,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,5,0,1,0,0,Male,Gender,Gender,Male,Female,1,3,0,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,4.340277777777778
-1778077947_6247403401639873.0,xnCeJpHd2Xj5G5wcS,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,5,1,1,0,0,Female,Gender,Gender,Male,Female,1,3,0,1,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,NA,NA,4.340277777777778
-1778077947_6247403401639873.0,yiR2qDJtbXBJvYPCq,6247403401639870,Man,38,35-44,25000,30000,"$25,001-
$50,000",underHigh,Less than high school,100,0,3,0,0,1,0,Female,Gender,Gender,Male,Female,0,2,0,0,Mobile,0,0,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,5
