ExtendedSessionID,ResponseID,UserID,Review_gender,Review_age,Review_ageBracket,Review_income,Review_ContinuousIncome,IncomeBracketSmall,Review_education,Review_educationBracket,Review_political,Review_religious,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,gpt4turbo_wp_Timestamp,gpt4turbo_wp_SystemPrompt,gpt4turbo_wp_UserPrompt,gpt4turbo_wp_Persona,gpt4turbo_wp_Label,gpt4turbo_wp_Saved
-2146351809_5371561028316529.0,aMkp7sABPMGKFPrPd,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,12,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,1,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:11:41.777819,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You earn an annual income of 42,500 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is a high school diploma.
 - You are a man.
 - You are 56 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 large man, who was inside the car. Meanwhile, it will spare 1 large woman, who was crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 large woman, who was crossing. Meanwhile, it will spare 1 large man, who was inside the car.
",1,Case 1,1
-2146351809_5371561028316529.0,aMkp7sABPMGKFPrPd,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,12,1,0,1,0,Male,Gender,Gender,Male,Female,0.0,1,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-06-03T22:11:41.777819,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You earn an annual income of 42,500 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is a high school diploma.
 - You are a man.
 - You are 56 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 large man, who was inside the car. Meanwhile, it will spare 1 large woman, who was crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 large woman, who was crossing. Meanwhile, it will spare 1 large man, who was inside the car.
",1,Case 1,0
-2146351809_5371561028316529.0,akER6N8QtsfXce7PF,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,7,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Desktop,0,1,USA,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2024-06-03T22:11:42.517364,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You earn an annual income of 42,500 US dollars.
 - Your highest level of education is a high school diploma.
 - You are 56 years old.
 - You are a man.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 pregnant woman, 1 female doctor, 1 large man, 1 girl, and 1 criminal, who were abiding by the law by crossing on the green signal ahead of the car. Meanwhile, it will spare 1 pregnant woman, 1 female doctor, 1 criminal, and 1 large man, who were flouting the law by crossing on the red signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 pregnant woman, 1 female doctor, 1 criminal, and 1 large man, who were flouting the law by crossing on the red signal in the other lane. Meanwhile, it will spare 1 pregnant woman, 1 female doctor, 1 large man, 1 girl, and 1 criminal, who were abiding by the law by crossing on the green signal ahead of the car.
",1,Case 2.,1
-2146351809_5371561028316529.0,akER6N8QtsfXce7PF,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,7,1,1,0,2,Less,Utilitarian,Utilitarian,More,Less,1.0,4,1,0,Desktop,0,0,USA,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2024-06-03T22:11:42.517364,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You earn an annual income of 42,500 US dollars.
 - Your highest level of education is a high school diploma.
 - You are 56 years old.
 - You are a man.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 pregnant woman, 1 female doctor, 1 large man, 1 girl, and 1 criminal, who were abiding by the law by crossing on the green signal ahead of the car. Meanwhile, it will spare 1 pregnant woman, 1 female doctor, 1 criminal, and 1 large man, who were flouting the law by crossing on the red signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 pregnant woman, 1 female doctor, 1 criminal, and 1 large man, who were flouting the law by crossing on the red signal in the other lane. Meanwhile, it will spare 1 pregnant woman, 1 female doctor, 1 large man, 1 girl, and 1 criminal, who were abiding by the law by crossing on the green signal ahead of the car.
",1,Case 2.,0
-2146351809_5371561028316529.0,bttayePe86HABf4P4,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,13,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Desktop,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2024-06-03T22:11:43.572538,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 42,500 US dollars.
 - You are a man.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 56 years old.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 man, 1 large man, 2 women, and 1 large woman, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 man, 1 male athlete, and 3 female athletes, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 man, 1 male athlete, and 3 female athletes, who were inside the car. Meanwhile, it will spare 1 man, 1 large man, 2 women, and 1 large woman, who were flouting the law by crossing on the red signal.
",1,Case 2.,0
-2146351809_5371561028316529.0,bttayePe86HABf4P4,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,13,1,0,0,2,Fat,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Desktop,0,1,USA,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2024-06-03T22:11:43.572538,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 42,500 US dollars.
 - You are a man.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 56 years old.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 man, 1 large man, 2 women, and 1 large woman, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 man, 1 male athlete, and 3 female athletes, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 man, 1 male athlete, and 3 female athletes, who were inside the car. Meanwhile, it will spare 1 man, 1 large man, 2 women, and 1 large woman, who were flouting the law by crossing on the red signal.
",1,Case 2.,1
-2146351809_5371561028316529.0,d7EKnSRjPnguTM2Ns,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,5,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Desktop,0,0,USA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:11:44.331412,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 42,500 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You are a man.
 - You are 56 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 2 dogs, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 pregnant woman and 1 man, who were flouting the law by crossing on the red signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 pregnant woman and 1 man, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 2 dogs, who were abiding by the law by crossing on the green signal in the other lane.
",1,Case 2.,0
-2146351809_5371561028316529.0,d7EKnSRjPnguTM2Ns,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,5,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1.0,2,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2024-06-03T22:11:44.331412,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 42,500 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You are a man.
 - You are 56 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 2 dogs, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 pregnant woman and 1 man, who were flouting the law by crossing on the red signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 pregnant woman and 1 man, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 2 dogs, who were abiding by the law by crossing on the green signal in the other lane.
",1,Case 2.,1
-2146351809_5371561028316529.0,eKzabiyiuyQnfqNtv,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,11,0,0,1,0,Old,Age,Age,Young,Old,0.0,4,0,0,Desktop,0,0,USA,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:11:45.005815,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are a man.
 - You are 56 years old.
 - You earn an annual income of 42,500 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 2 men and 2 boys, who were crossing. Meanwhile, it will spare 3 elderly men and 1 man, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 3 elderly men and 1 man, who were inside the car. Meanwhile, it will spare 2 men and 2 boys, who were crossing.
",1,Case 2.,0
-2146351809_5371561028316529.0,eKzabiyiuyQnfqNtv,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,11,1,0,0,0,Young,Age,Age,Young,Old,0.0,4,0,1,Desktop,0,1,USA,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:11:45.005815,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are a man.
 - You are 56 years old.
 - You earn an annual income of 42,500 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 2 men and 2 boys, who were crossing. Meanwhile, it will spare 3 elderly men and 1 man, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 3 elderly men and 1 man, who were inside the car. Meanwhile, it will spare 2 men and 2 boys, who were crossing.
",1,Case 2.,1
-2146351809_5371561028316529.0,mtfbpdpEc7Lpwa9kX,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,4,0,1,0,2,Old,Age,Age,Young,Old,0.0,5,0,0,Desktop,0,0,USA,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:11:45.772754,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 42,500 US dollars.
 - You are a man.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 56 years old.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 4 women and 1 girl, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 woman and 4 elderly women, who were flouting the law by crossing on the red signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 woman and 4 elderly women, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 4 women and 1 girl, who were abiding by the law by crossing on the green signal in the other lane.
",1,Case 2.,0
-2146351809_5371561028316529.0,mtfbpdpEc7Lpwa9kX,5371561028316530.0,Man,56,55-64,35000,42500,"$25,001-
$50,000",high,High school,50,0,4,1,1,0,1,Young,Age,Age,Young,Old,0.0,5,0,1,Desktop,0,1,USA,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:11:45.772754,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 42,500 US dollars.
 - You are a man.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 56 years old.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 4 women and 1 girl, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 woman and 4 elderly women, who were flouting the law by crossing on the red signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 woman and 4 elderly women, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 4 women and 1 girl, who were abiding by the law by crossing on the green signal in the other lane.
",1,Case 2.,1
-2144898372_3426768953735781.0,2QDoy8vu8iB5zKRpw,3426768953735780.0,Woman,43,35-44,80000,90000,"$50,001-
$100,000",bachelor,Some college,70,0,6,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,1,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-06-03T22:11:46.402442,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 90,000 US dollars.
 - Your highest level of education is a bachelor degree.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You are a woman.
 - You are 43 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 70 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 female executive, who was crossing ahead of the car. Meanwhile, it will spare 1 male executive, who was crossing in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 male executive, who was crossing in the other lane. Meanwhile, it will spare 1 female executive, who was crossing ahead of the car.
",1,Case 2.,1
-2144898372_3426768953735781.0,2QDoy8vu8iB5zKRpw,3426768953735780.0,Woman,43,35-44,80000,90000,"$50,001-
$100,000",bachelor,Some college,70,0,6,1,1,0,0,Male,Gender,Gender,Male,Female,0.0,1,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-06-03T22:11:46.402442,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 90,000 US dollars.
 - Your highest level of education is a bachelor degree.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You are a woman.
 - You are 43 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 70 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 female executive, who was crossing ahead of the car. Meanwhile, it will spare 1 male executive, who was crossing in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 male executive, who was crossing in the other lane. Meanwhile, it will spare 1 female executive, who was crossing ahead of the car.
",1,Case 2.,0
-2144898372_3426768953735781.0,3crdH2vQ3KW39Rxce,3426768953735780.0,Woman,43,35-44,80000,90000,"$50,001-
$100,000",bachelor,Some college,70,0,12,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Desktop,1,0,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2024-06-03T22:11:47.345104,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 70 for your political views.
 - You earn an annual income of 90,000 US dollars.
 - Your highest level of education is a bachelor degree.
 - You are 43 years old.
 - You are a woman.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 2 women, 1 man, and 1 large woman, who were inside the car. Meanwhile, it will spare 1 woman, 1 male athlete, and 2 female athletes, who were flouting the law by crossing on the red signal.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 woman, 1 male athlete, and 2 female athletes, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 2 women, 1 man, and 1 large woman, who were inside the car.
",1,Case 2.,0
-2144898372_3426768953735781.0,3crdH2vQ3KW39Rxce,3426768953735780.0,Woman,43,35-44,80000,90000,"$50,001-
$100,000",bachelor,Some college,70,0,12,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1.0,4,0,0,Desktop,1,1,USA,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:11:47.345104,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 70 for your political views.
 - You earn an annual income of 90,000 US dollars.
 - Your highest level of education is a bachelor degree.
 - You are 43 years old.
 - You are a woman.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 2 women, 1 man, and 1 large woman, who were inside the car. Meanwhile, it will spare 1 woman, 1 male athlete, and 2 female athletes, who were flouting the law by crossing on the red signal.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 woman, 1 male athlete, and 2 female athletes, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 2 women, 1 man, and 1 large woman, who were inside the car.
",1,Case 2.,1
